Firma_ID,Kullandıkları_Paket,Kayıt_Tarihi,Aylık_İçerik_Sayısı,Aylık_Gelir_TL,Churn_Durumu,Müşteri_Memnuniyeti_Skoru,Tahmini_API_Maliyeti_TL,Brüt_Kar_TL
CF-4120,Başlangıç,2024-03-23,86,650,0,6,301.0,349.0
CF-4121,Başlangıç,2024-09-03,90,650,0,1,315.0,335.0
CF-4122,Başlangıç,2025-11-19,13,650,1,3,45.5,604.5
CF-4123,Başlangıç,2024-10-21,14,650,0,2,49.0,601.0
CF-4124,Profesyonel,2025-12-25,18,1500,0,9,63.0,1437.0
CF-4125,Sınırsız,2024-08-20,71,4500,1,8,248.5,4251.5
CF-4126,Başlangıç,2025-12-28,85,650,1,8,297.5,352.5
CF-4127,Başlangıç,2024-03-14,49,650,0,1,171.5,478.5
CF-4128,Profesyonel,2024-09-08,80,1500,0,9,280.0,1220.0
CF-4129,Başlangıç,2024-02-15,58,650,1,1,203.0,447.0
CF-4130,Başlangıç,2025-08-21,6,650,0,7,21.0,629.0
CF-4131,Sınırsız,2024-05-22,98,4500,0,8,343.0,4157.0
CF-4132,Başlangıç,2024-06-17,32,650,0,2,112.0,538.0
CF-4133,Başlangıç,2025-06-22,11,650,0,8,38.5,611.5
CF-4134,Profesyonel,2024-02-26,19,1500,1,3,66.5,1433.5
CF-4135,Sınırsız,2024-02-07,31,4500,0,8,108.5,4391.5
CF-4136,Başlangıç,2024-02-14,38,650,0,2,133.0,517.0
CF-4137,Başlangıç,2025-08-14,65,650,1,8,227.5,422.5
CF-4138,Başlangıç,2025-07-09,26,650,0,1,91.0,559.0
CF-4139,Başlangıç,2024-03-20,96,650,1,1,336.0,314.0
CF-4140,Sınırsız,2025-04-26,32,4500,0,4,112.0,4388.0
CF-4141,Başlangıç,2024-12-20,32,650,0,5,112.0,538.0
CF-4142,Profesyonel,2024-03-19,4,1500,0,9,14.0,1486.0
CF-4143,Başlangıç,2024-10-29,91,650,0,8,318.5,331.5
CF-4144,Başlangıç,2024-02-09,11,650,0,8,38.5,611.5
CF-4145,Başlangıç,2025-06-16,32,650,0,8,112.0,538.0
CF-4146,Profesyonel,2025-04-13,92,1500,0,4,322.0,1178.0
CF-4147,Başlangıç,2025-05-06,49,650,0,6,171.5,478.5
CF-4148,Başlangıç,2024-07-10,71,650,0,5,248.5,401.5
CF-4149,Profesyonel,2024-05-20,14,1500,0,3,49.0,1451.0
CF-4150,Profesyonel,2024-11-13,61,1500,0,6,213.5,1286.5
CF-4151,Başlangıç,2025-05-13,49,650,0,5,171.5,478.5
CF-4152,Profesyonel,2024-07-30,95,1500,0,3,332.5,1167.5
CF-4153,Başlangıç,2025-08-01,15,650,0,4,52.5,597.5
CF-4154,Sınırsız,2024-06-18,21,4500,0,8,73.5,4426.5
CF-4155,Profesyonel,2024-03-31,80,1500,0,8,280.0,1220.0
CF-4156,Başlangıç,2025-01-12,96,650,0,3,336.0,314.0
CF-4157,Başlangıç,2024-05-09,75,650,0,1,262.5,387.5
CF-4158,Profesyonel,2024-04-15,3,1500,1,6,10.5,1489.5
CF-4159,Profesyonel,2024-06-27,48,1500,0,8,168.0,1332.0
CF-4160,Profesyonel,2024-08-14,73,1500,0,5,255.5,1244.5
CF-4161,Profesyonel,2024-07-23,10,1500,0,3,35.0,1465.0
CF-4162,Başlangıç,2025-10-22,66,650,0,6,231.0,419.0
CF-4163,Başlangıç,2024-12-04,54,650,0,5,189.0,461.0
CF-4164,Başlangıç,2024-08-17,30,650,0,4,105.0,545.0
CF-4165,Sınırsız,2024-09-09,20,4500,0,2,70.0,4430.0
CF-4166,Başlangıç,2025-06-25,69,650,0,1,241.5,408.5
CF-4167,Profesyonel,2024-12-25,85,1500,0,8,297.5,1202.5
CF-4168,Başlangıç,2024-05-26,22,650,0,7,77.0,573.0
CF-4169,Başlangıç,2024-01-17,74,650,0,6,259.0,391.0
CF-4170,Başlangıç,2025-09-17,74,650,0,2,259.0,391.0
CF-4171,Profesyonel,2024-06-24,50,1500,0,6,175.0,1325.0
CF-4172,Başlangıç,2024-12-31,63,650,0,6,220.5,429.5
CF-4173,Başlangıç,2024-02-21,37,650,0,4,129.5,520.5
CF-4174,Başlangıç,2024-12-28,3,650,1,9,10.5,639.5
CF-4175,Başlangıç,2025-11-03,54,650,0,7,189.0,461.0
CF-4176,Profesyonel,2024-01-02,42,1500,0,7,147.0,1353.0
CF-4177,Başlangıç,2025-07-17,83,650,0,5,290.5,359.5
CF-4178,Başlangıç,2025-04-19,45,650,0,2,157.5,492.5
CF-4179,Başlangıç,2024-06-18,34,650,0,1,119.0,531.0
CF-4180,Başlangıç,2024-09-18,44,650,0,5,154.0,496.0
CF-4181,Başlangıç,2024-12-01,99,650,0,6,346.5,303.5
CF-4182,Profesyonel,2024-02-25,24,1500,0,3,84.0,1416.0
CF-4183,Profesyonel,2025-11-03,10,1500,0,2,35.0,1465.0
CF-4184,Başlangıç,2024-12-22,45,650,0,8,157.5,492.5
CF-4185,Başlangıç,2024-09-16,93,650,0,5,325.5,324.5
CF-4186,Başlangıç,2024-03-17,70,650,0,5,245.0,405.0
CF-4187,Başlangıç,2025-01-30,35,650,0,9,122.5,527.5
CF-4188,Profesyonel,2025-12-29,11,1500,1,3,38.5,1461.5
CF-4189,Başlangıç,2024-08-29,3,650,0,5,10.5,639.5
CF-4190,Başlangıç,2025-04-10,22,650,0,9,77.0,573.0
CF-4191,Profesyonel,2025-08-18,43,1500,1,1,150.5,1349.5
CF-4192,Başlangıç,2024-07-09,38,650,1,4,133.0,517.0
CF-4193,Profesyonel,2024-06-17,33,1500,0,8,115.5,1384.5
CF-4194,Sınırsız,2025-03-10,10,4500,0,2,35.0,4465.0
CF-4195,Profesyonel,2025-03-01,87,1500,0,6,304.5,1195.5
CF-4196,Sınırsız,2024-09-20,27,4500,0,7,94.5,4405.5
CF-4197,Başlangıç,2025-07-03,39,650,0,4,136.5,513.5
CF-4198,Sınırsız,2024-06-18,59,4500,0,2,206.5,4293.5
CF-4199,Başlangıç,2024-04-12,91,650,0,3,318.5,331.5
CF-4200,Profesyonel,2025-01-27,50,1500,0,6,175.0,1325.0
CF-4201,Başlangıç,2024-03-30,39,650,0,1,136.5,513.5
CF-4202,Başlangıç,2025-07-22,91,650,0,7,318.5,331.5
CF-4203,Başlangıç,2024-02-04,36,650,0,2,126.0,524.0
CF-4204,Başlangıç,2024-04-22,85,650,0,7,297.5,352.5
CF-4205,Profesyonel,2025-03-16,13,1500,0,9,45.5,1454.5
CF-4206,Başlangıç,2024-03-24,30,650,1,8,105.0,545.0
CF-4207,Sınırsız,2025-06-15,64,4500,1,7,224.0,4276.0
CF-4208,Başlangıç,2024-06-19,43,650,0,4,150.5,499.5
CF-4209,Sınırsız,2025-05-10,93,4500,1,1,325.5,4174.5
CF-4210,Profesyonel,2025-04-25,40,1500,0,5,140.0,1360.0
CF-4211,Başlangıç,2025-12-23,69,650,0,3,241.5,408.5
CF-4212,Profesyonel,2025-01-30,86,1500,0,8,301.0,1199.0
CF-4213,Başlangıç,2024-04-11,24,650,0,3,84.0,566.0
CF-4214,Başlangıç,2025-10-31,78,650,1,9,273.0,377.0
CF-4215,Profesyonel,2024-01-12,22,1500,0,9,77.0,1423.0
CF-4216,Başlangıç,2024-11-07,55,650,0,3,192.5,457.5
CF-4217,Başlangıç,2025-03-13,7,650,0,8,24.5,625.5
CF-4218,Başlangıç,2024-08-20,98,650,0,4,343.0,307.0
CF-4219,Profesyonel,2024-10-24,21,1500,0,4,73.5,1426.5
CF-4220,Başlangıç,2025-07-21,43,650,0,7,150.5,499.5
CF-4221,Başlangıç,2025-11-26,68,650,0,2,238.0,412.0
CF-4222,Başlangıç,2024-09-18,67,650,0,9,234.5,415.5
CF-4223,Sınırsız,2025-07-30,87,4500,0,8,304.5,4195.5
CF-4224,Başlangıç,2024-12-05,76,650,0,4,266.0,384.0
CF-4225,Başlangıç,2025-08-31,74,650,1,3,259.0,391.0
CF-4226,Sınırsız,2024-02-05,50,4500,0,9,175.0,4325.0
CF-4227,Profesyonel,2025-02-10,28,1500,0,2,98.0,1402.0
CF-4228,Profesyonel,2025-03-23,91,1500,0,4,318.5,1181.5
CF-4229,Başlangıç,2025-12-22,66,650,0,2,231.0,419.0
CF-4230,Başlangıç,2024-01-02,82,650,0,1,287.0,363.0
CF-4231,Profesyonel,2024-05-14,17,1500,0,5,59.5,1440.5
CF-4232,Başlangıç,2024-06-06,8,650,0,6,28.0,622.0
CF-4233,Başlangıç,2025-07-19,37,650,0,5,129.5,520.5
CF-4234,Profesyonel,2024-09-19,25,1500,0,2,87.5,1412.5
CF-4235,Sınırsız,2024-02-26,34,4500,0,5,119.0,4381.0
CF-4236,Başlangıç,2025-12-17,86,650,1,9,301.0,349.0
CF-4237,Başlangıç,2024-11-16,74,650,0,2,259.0,391.0
CF-4238,Başlangıç,2024-03-15,65,650,1,6,227.5,422.5
CF-4239,Başlangıç,2024-05-27,48,650,0,1,168.0,482.0
CF-4240,Başlangıç,2025-01-13,45,650,0,6,157.5,492.5
CF-4241,Sınırsız,2025-10-19,41,4500,0,6,143.5,4356.5
CF-4242,Profesyonel,2025-07-22,99,1500,0,9,346.5,1153.5
CF-4243,Başlangıç,2025-09-27,47,650,0,9,164.5,485.5
CF-4244,Sınırsız,2025-01-26,24,4500,0,3,84.0,4416.0
CF-4245,Profesyonel,2024-05-14,5,1500,1,5,17.5,1482.5
CF-4246,Profesyonel,2024-02-01,26,1500,0,6,91.0,1409.0
CF-4247,Başlangıç,2024-12-12,4,650,0,6,14.0,636.0
CF-4248,Sınırsız,2024-08-02,99,4500,0,2,346.5,4153.5
CF-4249,Başlangıç,2024-07-18,8,650,0,8,28.0,622.0
CF-4250,Profesyonel,2025-08-10,29,1500,0,5,101.5,1398.5
CF-4251,Profesyonel,2024-04-21,21,1500,0,4,73.5,1426.5
CF-4252,Başlangıç,2024-03-05,80,650,0,1,280.0,370.0
CF-4253,Profesyonel,2025-05-10,65,1500,1,9,227.5,1272.5
CF-4254,Başlangıç,2024-12-08,3,650,0,9,10.5,639.5
CF-4255,Profesyonel,2024-07-11,77,1500,1,3,269.5,1230.5
CF-4256,Sınırsız,2025-06-02,47,4500,0,2,164.5,4335.5
CF-4257,Başlangıç,2025-08-18,31,650,0,2,108.5,541.5
CF-4258,Başlangıç,2025-11-15,14,650,0,2,49.0,601.0
CF-4259,Başlangıç,2024-03-10,40,650,1,4,140.0,510.0
CF-4260,Başlangıç,2024-08-18,9,650,0,5,31.5,618.5
CF-4261,Başlangıç,2024-12-25,30,650,0,1,105.0,545.0
CF-4262,Başlangıç,2025-10-01,65,650,0,1,227.5,422.5
CF-4263,Profesyonel,2025-04-04,75,1500,0,8,262.5,1237.5
CF-4264,Başlangıç,2025-02-18,80,650,1,8,280.0,370.0
CF-4265,Sınırsız,2024-02-21,52,4500,1,6,182.0,4318.0
CF-4266,Başlangıç,2024-05-21,63,650,0,5,220.5,429.5
CF-4267,Profesyonel,2024-08-19,59,1500,0,7,206.5,1293.5
CF-4268,Sınırsız,2025-02-27,78,4500,0,8,273.0,4227.0
CF-4269,Başlangıç,2025-02-06,11,650,0,4,38.5,611.5
CF-4270,Başlangıç,2025-12-16,84,650,0,2,294.0,356.0
CF-4271,Başlangıç,2024-11-08,56,650,0,4,196.0,454.0
CF-4272,Başlangıç,2025-09-01,84,650,0,8,294.0,356.0
CF-4273,Başlangıç,2025-09-06,22,650,0,3,77.0,573.0
CF-4274,Profesyonel,2025-06-16,69,1500,0,2,241.5,1258.5
CF-4275,Profesyonel,2025-07-23,19,1500,0,2,66.5,1433.5
CF-4276,Başlangıç,2024-10-19,57,650,0,3,199.5,450.5
CF-4277,Profesyonel,2024-03-16,43,1500,1,3,150.5,1349.5
CF-4278,Başlangıç,2024-12-20,10,650,0,6,35.0,615.0
CF-4279,Başlangıç,2024-04-01,19,650,0,9,66.5,583.5
CF-4280,Başlangıç,2025-05-12,78,650,0,7,273.0,377.0
CF-4281,Profesyonel,2025-05-19,82,1500,0,7,287.0,1213.0
CF-4282,Profesyonel,2024-08-14,89,1500,0,2,311.5,1188.5
CF-4283,Sınırsız,2025-05-28,51,4500,0,5,178.5,4321.5
CF-4284,Profesyonel,2025-12-15,82,1500,1,1,287.0,1213.0
CF-4285,Başlangıç,2024-03-29,80,650,0,7,280.0,370.0
CF-4286,Profesyonel,2024-10-23,54,1500,0,4,189.0,1311.0
CF-4287,Profesyonel,2025-02-12,92,1500,0,9,322.0,1178.0
CF-4288,Profesyonel,2025-04-09,52,1500,0,5,182.0,1318.0
CF-4289,Profesyonel,2025-08-09,18,1500,0,7,63.0,1437.0
CF-4290,Başlangıç,2024-05-22,41,650,0,3,143.5,506.5
CF-4291,Profesyonel,2024-02-22,51,1500,0,9,178.5,1321.5
CF-4292,Profesyonel,2025-07-12,38,1500,0,3,133.0,1367.0
CF-4293,Profesyonel,2024-12-14,66,1500,0,4,231.0,1269.0
CF-4294,Başlangıç,2025-03-01,81,650,0,5,283.5,366.5
CF-4295,Profesyonel,2024-11-07,92,1500,0,4,322.0,1178.0
CF-4296,Sınırsız,2024-01-11,62,4500,0,8,217.0,4283.0
CF-4297,Başlangıç,2024-05-06,16,650,0,5,56.0,594.0
CF-4298,Başlangıç,2024-04-24,66,650,0,1,231.0,419.0
CF-4299,Başlangıç,2024-10-29,88,650,0,8,308.0,342.0
CF-4300,Başlangıç,2025-04-01,84,650,1,5,294.0,356.0
CF-4301,Başlangıç,2025-02-08,51,650,0,2,178.5,471.5
CF-4302,Başlangıç,2025-11-13,72,650,0,8,252.0,398.0
CF-4303,Profesyonel,2025-02-20,1,1500,0,3,3.5,1496.5
CF-4304,Profesyonel,2025-01-04,92,1500,0,2,322.0,1178.0
CF-4305,Sınırsız,2024-05-14,27,4500,0,7,94.5,4405.5
CF-4306,Profesyonel,2024-08-16,84,1500,0,2,294.0,1206.0
CF-4307,Profesyonel,2024-03-06,96,1500,0,2,336.0,1164.0
CF-4308,Profesyonel,2024-04-07,44,1500,1,7,154.0,1346.0
CF-4309,Başlangıç,2025-01-28,83,650,0,8,290.5,359.5
CF-4310,Başlangıç,2025-08-11,91,650,0,8,318.5,331.5
CF-4311,Başlangıç,2024-07-09,53,650,0,4,185.5,464.5
CF-4312,Profesyonel,2024-11-15,44,1500,0,7,154.0,1346.0
CF-4313,Başlangıç,2025-01-18,13,650,0,2,45.5,604.5
CF-4314,Başlangıç,2025-01-15,7,650,0,7,24.5,625.5
CF-4315,Profesyonel,2025-08-20,89,1500,0,5,311.5,1188.5
CF-4316,Başlangıç,2025-03-28,58,650,0,5,203.0,447.0
CF-4317,Profesyonel,2025-12-20,12,1500,1,6,42.0,1458.0
CF-4318,Başlangıç,2024-02-18,9,650,1,9,31.5,618.5
CF-4319,Başlangıç,2025-10-28,99,650,1,6,346.5,303.5
CF-4320,Sınırsız,2024-12-15,72,4500,1,4,252.0,4248.0
CF-4321,Profesyonel,2024-09-23,69,1500,0,9,241.5,1258.5
CF-4322,Profesyonel,2024-11-15,15,1500,0,8,52.5,1447.5
CF-4323,Profesyonel,2024-04-02,60,1500,0,8,210.0,1290.0
CF-4324,Başlangıç,2024-01-23,26,650,0,8,91.0,559.0
CF-4325,Başlangıç,2024-08-22,23,650,1,1,80.5,569.5
CF-4326,Başlangıç,2024-11-26,29,650,1,9,101.5,548.5
CF-4327,Başlangıç,2025-01-02,84,650,0,8,294.0,356.0
CF-4328,Profesyonel,2024-11-30,77,1500,0,7,269.5,1230.5
CF-4329,Başlangıç,2024-08-31,88,650,0,3,308.0,342.0
CF-4330,Profesyonel,2024-02-21,95,1500,0,9,332.5,1167.5
CF-4331,Profesyonel,2025-10-04,10,1500,0,6,35.0,1465.0
CF-4332,Başlangıç,2025-02-02,45,650,0,1,157.5,492.5
CF-4333,Profesyonel,2024-04-29,58,1500,0,3,203.0,1297.0
CF-4334,Başlangıç,2024-07-26,63,650,0,6,220.5,429.5
CF-4335,Başlangıç,2024-11-21,94,650,0,2,329.0,321.0
CF-4336,Başlangıç,2025-10-24,34,650,0,3,119.0,531.0
CF-4337,Profesyonel,2025-04-13,31,1500,0,6,108.5,1391.5
CF-4338,Profesyonel,2025-05-26,55,1500,0,5,192.5,1307.5
CF-4339,Başlangıç,2025-02-23,31,650,0,7,108.5,541.5
CF-4340,Profesyonel,2024-12-18,11,1500,0,6,38.5,1461.5
CF-4341,Profesyonel,2025-06-08,40,1500,0,2,140.0,1360.0
CF-4342,Profesyonel,2025-04-22,59,1500,1,8,206.5,1293.5
CF-4343,Sınırsız,2024-02-06,94,4500,1,5,329.0,4171.0
CF-4344,Başlangıç,2024-10-30,44,650,0,6,154.0,496.0
CF-4345,Başlangıç,2025-07-13,81,650,0,7,283.5,366.5
CF-4346,Profesyonel,2025-06-30,86,1500,0,2,301.0,1199.0
CF-4347,Başlangıç,2024-08-20,13,650,0,4,45.5,604.5
CF-4348,Profesyonel,2024-04-29,5,1500,0,7,17.5,1482.5
CF-4349,Profesyonel,2024-03-09,9,1500,1,4,31.5,1468.5
CF-4350,Profesyonel,2025-02-26,39,1500,0,5,136.5,1363.5
CF-4351,Başlangıç,2025-03-23,58,650,0,2,203.0,447.0
CF-4352,Başlangıç,2024-08-04,16,650,1,5,56.0,594.0
CF-4353,Sınırsız,2024-08-18,63,4500,1,1,220.5,4279.5
CF-4354,Başlangıç,2024-05-07,14,650,1,6,49.0,601.0
CF-4355,Profesyonel,2025-09-08,3,1500,0,1,10.5,1489.5
CF-4356,Başlangıç,2025-07-30,79,650,1,8,276.5,373.5
CF-4357,Başlangıç,2025-04-15,98,650,0,1,343.0,307.0
CF-4358,Başlangıç,2024-12-13,57,650,0,3,199.5,450.5
CF-4359,Başlangıç,2025-02-06,27,650,0,3,94.5,555.5
CF-4360,Başlangıç,2025-07-30,53,650,0,2,185.5,464.5
CF-4361,Sınırsız,2025-07-07,47,4500,0,1,164.5,4335.5
CF-4362,Başlangıç,2024-07-01,10,650,0,7,35.0,615.0
CF-4363,Sınırsız,2024-12-07,6,4500,0,8,21.0,4479.0
CF-4364,Profesyonel,2024-08-07,43,1500,0,2,150.5,1349.5
CF-4365,Profesyonel,2025-07-09,49,1500,0,9,171.5,1328.5
CF-4366,Sınırsız,2025-11-05,23,4500,0,7,80.5,4419.5
CF-4367,Başlangıç,2024-12-25,11,650,0,6,38.5,611.5
CF-4368,Başlangıç,2024-04-29,12,650,0,4,42.0,608.0
CF-4369,Profesyonel,2025-10-07,54,1500,0,2,189.0,1311.0
CF-4370,Başlangıç,2025-09-28,30,650,0,4,105.0,545.0
CF-4371,Başlangıç,2025-04-14,27,650,0,7,94.5,555.5
CF-4372,Sınırsız,2025-03-06,16,4500,0,1,56.0,4444.0
CF-4373,Başlangıç,2024-01-28,28,650,0,2,98.0,552.0
CF-4374,Sınırsız,2024-08-20,29,4500,0,8,101.5,4398.5
CF-4375,Başlangıç,2024-04-14,30,650,0,3,105.0,545.0
CF-4376,Başlangıç,2025-08-19,49,650,0,3,171.5,478.5
CF-4377,Başlangıç,2025-11-06,19,650,0,4,66.5,583.5
CF-4378,Profesyonel,2024-04-01,63,1500,1,6,220.5,1279.5
CF-4379,Başlangıç,2025-05-03,46,650,0,5,161.0,489.0
CF-4380,Başlangıç,2024-08-10,43,650,0,3,150.5,499.5
CF-4381,Başlangıç,2024-05-30,47,650,0,5,164.5,485.5
CF-4382,Başlangıç,2025-07-05,6,650,0,2,21.0,629.0
CF-4383,Başlangıç,2025-06-29,12,650,0,9,42.0,608.0
CF-4384,Profesyonel,2024-12-26,40,1500,0,8,140.0,1360.0
CF-4385,Başlangıç,2025-05-23,17,650,0,1,59.5,590.5
CF-4386,Profesyonel,2024-01-08,28,1500,0,1,98.0,1402.0
CF-4387,Başlangıç,2025-01-10,74,650,0,6,259.0,391.0
CF-4388,Başlangıç,2025-01-07,37,650,0,3,129.5,520.5
CF-4389,Başlangıç,2025-01-06,90,650,0,9,315.0,335.0
CF-4390,Profesyonel,2024-01-09,40,1500,0,4,140.0,1360.0
CF-4391,Başlangıç,2025-08-26,99,650,1,3,346.5,303.5
CF-4392,Başlangıç,2025-08-02,28,650,1,6,98.0,552.0
CF-4393,Başlangıç,2024-08-28,28,650,0,6,98.0,552.0
CF-4394,Başlangıç,2024-09-28,3,650,0,4,10.5,639.5
CF-4395,Başlangıç,2025-12-05,91,650,0,5,318.5,331.5
CF-4396,Başlangıç,2024-03-16,6,650,1,3,21.0,629.0
CF-4397,Başlangıç,2024-03-02,39,650,0,1,136.5,513.5
CF-4398,Profesyonel,2024-09-19,82,1500,0,8,287.0,1213.0
CF-4399,Profesyonel,2025-11-01,26,1500,0,1,91.0,1409.0
CF-4400,Başlangıç,2024-12-17,64,650,0,7,224.0,426.0
CF-4401,Başlangıç,2025-06-02,51,650,0,7,178.5,471.5
CF-4402,Başlangıç,2024-07-20,39,650,0,2,136.5,513.5
CF-4403,Başlangıç,2024-05-28,44,650,1,1,154.0,496.0
CF-4404,Başlangıç,2024-11-15,43,650,0,2,150.5,499.5
CF-4405,Başlangıç,2024-03-16,14,650,0,2,49.0,601.0
CF-4406,Başlangıç,2025-02-21,99,650,0,1,346.5,303.5
CF-4407,Başlangıç,2024-05-10,67,650,0,6,234.5,415.5
CF-4408,Profesyonel,2024-08-30,96,1500,1,2,336.0,1164.0
CF-4409,Profesyonel,2024-04-23,24,1500,0,1,84.0,1416.0
CF-4410,Başlangıç,2024-09-02,35,650,0,3,122.5,527.5
CF-4411,Başlangıç,2024-11-21,68,650,0,2,238.0,412.0
CF-4412,Sınırsız,2025-01-07,70,4500,0,4,245.0,4255.0
CF-4413,Başlangıç,2024-06-11,70,650,0,3,245.0,405.0
CF-4414,Profesyonel,2024-03-27,30,1500,0,7,105.0,1395.0
CF-4415,Başlangıç,2024-01-29,3,650,0,2,10.5,639.5
CF-4416,Profesyonel,2024-03-28,47,1500,0,6,164.5,1335.5
CF-4417,Profesyonel,2025-10-06,77,1500,0,1,269.5,1230.5
CF-4418,Sınırsız,2025-01-19,84,4500,0,5,294.0,4206.0
CF-4419,Başlangıç,2024-09-20,16,650,0,5,56.0,594.0
CF-4420,Profesyonel,2024-08-14,27,1500,0,8,94.5,1405.5
CF-4421,Profesyonel,2024-11-20,2,1500,0,6,7.0,1493.0
CF-4422,Profesyonel,2025-01-31,11,1500,0,4,38.5,1461.5
CF-4423,Başlangıç,2024-05-09,99,650,0,3,346.5,303.5
CF-4424,Sınırsız,2024-03-28,77,4500,0,8,269.5,4230.5
CF-4425,Başlangıç,2025-09-20,23,650,0,1,80.5,569.5
CF-4426,Profesyonel,2025-08-25,79,1500,1,3,276.5,1223.5
CF-4427,Başlangıç,2025-06-24,53,650,0,8,185.5,464.5
CF-4428,Profesyonel,2024-03-23,38,1500,0,8,133.0,1367.0
CF-4429,Başlangıç,2024-01-31,14,650,0,5,49.0,601.0
CF-4430,Sınırsız,2025-01-26,3,4500,0,7,10.5,4489.5
CF-4431,Profesyonel,2025-06-06,59,1500,0,2,206.5,1293.5
CF-4432,Profesyonel,2024-02-27,78,1500,1,5,273.0,1227.0
CF-4433,Başlangıç,2024-02-20,50,650,0,9,175.0,475.0
CF-4434,Sınırsız,2024-06-29,73,4500,0,9,255.5,4244.5
CF-4435,Başlangıç,2024-04-03,13,650,1,6,45.5,604.5
CF-4436,Başlangıç,2024-02-22,10,650,0,6,35.0,615.0
CF-4437,Profesyonel,2024-02-26,78,1500,0,3,273.0,1227.0
CF-4438,Başlangıç,2024-04-18,15,650,0,5,52.5,597.5
CF-4439,Başlangıç,2025-09-06,70,650,0,2,245.0,405.0
CF-4440,Başlangıç,2025-07-28,4,650,0,3,14.0,636.0
CF-4441,Başlangıç,2025-08-20,25,650,0,3,87.5,562.5
CF-4442,Başlangıç,2025-01-24,26,650,0,6,91.0,559.0
CF-4443,Başlangıç,2025-10-01,70,650,0,1,245.0,405.0
CF-4444,Başlangıç,2025-03-09,60,650,0,1,210.0,440.0
CF-4445,Başlangıç,2024-06-03,54,650,0,1,189.0,461.0
CF-4446,Sınırsız,2024-09-26,42,4500,0,5,147.0,4353.0
CF-4447,Başlangıç,2024-02-05,43,650,0,4,150.5,499.5
CF-4448,Sınırsız,2024-11-22,4,4500,0,4,14.0,4486.0
CF-4449,Başlangıç,2024-12-20,15,650,0,1,52.5,597.5
CF-4450,Profesyonel,2025-03-06,88,1500,0,9,308.0,1192.0
CF-4451,Profesyonel,2024-11-25,66,1500,0,5,231.0,1269.0
CF-4452,Sınırsız,2025-03-20,37,4500,1,9,129.5,4370.5
CF-4453,Başlangıç,2025-02-08,99,650,1,2,346.5,303.5
CF-4454,Başlangıç,2025-04-20,29,650,1,6,101.5,548.5
CF-4455,Başlangıç,2025-07-12,87,650,0,3,304.5,345.5
CF-4456,Başlangıç,2024-04-14,71,650,0,2,248.5,401.5
CF-4457,Profesyonel,2024-09-23,70,1500,0,1,245.0,1255.0
CF-4458,Başlangıç,2024-12-13,10,650,0,4,35.0,615.0
CF-4459,Başlangıç,2025-09-13,95,650,0,7,332.5,317.5
CF-4460,Başlangıç,2025-12-07,18,650,0,4,63.0,587.0
CF-4461,Profesyonel,2024-04-15,89,1500,0,7,311.5,1188.5
CF-4462,Başlangıç,2024-09-03,7,650,0,7,24.5,625.5
CF-4463,Başlangıç,2025-03-24,19,650,0,2,66.5,583.5
CF-4464,Başlangıç,2024-06-25,86,650,1,9,301.0,349.0
CF-4465,Başlangıç,2024-08-14,79,650,0,3,276.5,373.5
CF-4466,Başlangıç,2024-01-12,1,650,0,3,3.5,646.5
CF-4467,Profesyonel,2024-09-02,40,1500,0,8,140.0,1360.0
CF-4468,Sınırsız,2025-08-26,3,4500,0,5,10.5,4489.5
CF-4469,Sınırsız,2025-02-04,95,4500,0,1,332.5,4167.5
CF-4470,Başlangıç,2025-11-22,95,650,1,9,332.5,317.5
CF-4471,Başlangıç,2025-08-28,48,650,1,5,168.0,482.0
CF-4472,Başlangıç,2024-11-12,49,650,0,7,171.5,478.5
CF-4473,Başlangıç,2025-01-09,2,650,0,7,7.0,643.0
CF-4474,Başlangıç,2024-12-10,95,650,0,9,332.5,317.5
CF-4475,Profesyonel,2024-02-06,16,1500,0,6,56.0,1444.0
CF-4476,Başlangıç,2024-11-29,99,650,1,3,346.5,303.5
CF-4477,Sınırsız,2025-08-27,58,4500,0,1,203.0,4297.0
CF-4478,Başlangıç,2025-06-13,94,650,0,3,329.0,321.0
CF-4479,Başlangıç,2024-08-10,96,650,1,4,336.0,314.0
CF-4480,Başlangıç,2025-02-09,63,650,0,3,220.5,429.5
CF-4481,Başlangıç,2024-01-24,43,650,1,3,150.5,499.5
CF-4482,Profesyonel,2025-05-13,28,1500,0,1,98.0,1402.0
CF-4483,Profesyonel,2024-07-06,30,1500,0,8,105.0,1395.0
CF-4484,Başlangıç,2025-09-02,92,650,0,9,322.0,328.0
CF-4485,Başlangıç,2025-11-06,77,650,0,4,269.5,380.5
CF-4486,Profesyonel,2024-01-01,7,1500,1,5,24.5,1475.5
CF-4487,Sınırsız,2025-06-27,67,4500,0,7,234.5,4265.5
CF-4488,Profesyonel,2025-04-10,43,1500,0,4,150.5,1349.5
CF-4489,Profesyonel,2025-11-27,32,1500,0,5,112.0,1388.0
CF-4490,Başlangıç,2025-11-05,59,650,0,6,206.5,443.5
CF-4491,Başlangıç,2025-07-01,59,650,0,8,206.5,443.5
CF-4492,Başlangıç,2024-06-08,36,650,0,8,126.0,524.0
CF-4493,Profesyonel,2025-10-03,26,1500,1,1,91.0,1409.0
CF-4494,Başlangıç,2025-06-13,92,650,0,1,322.0,328.0
CF-4495,Başlangıç,2024-10-19,31,650,0,4,108.5,541.5
